Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2[N+](=O)[O-])C2CC2)C1,m_2708baa____907258____7633344,451.588,3.53,,infinisee REAL + MMGBSA  + amine,-51.56,,,,
1972,,CN(Cc1ccccc1N1CCCC1)C(=O)C(=O)Nc1ccccc1C[NH+]1CCCCC1,m_2718bba____1024862____13655662,435.589,2.453,,infinisee REAL + MMGBSA  + amine,-38.71,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)N(Cc1cccc(C(F)(F)F)c1)C1CC1,m_2708baa____4433148____24000564,474.588,4.929,,infinisee REAL + MMGBSA  + amine,-37.87,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCC2)cc1)N(Cc1cccc(O)c1)C1CC1,m_2708baa____20619128____914264,408.563,3.225,,infinisee REAL + MMGBSA  + amine,-50.87,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3ccccc3[N+](=O)[O-])C3CC3)cc2)C1,m_2708baa____907256____7633344,451.588,3.53,,infinisee REAL + MMGBSA  + amine,-37.14,,,,
1972,,CC1CC[NH+](CCc2cccc(NC(=O)N(Cc3ccccc3)C3CCC3)c2)CC1,m_2430cab____8166572____13615202,406.59,4.13,,infinisee REAL + MMGBSA  + amine,-53.79,,,,
1972,,CO[C@H](C)[C@@H](C)N(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____9163014,438.632,3.781,,infinisee REAL + MMGBSA  + amine,-50.22,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)Nc2ccc(N(C)CC[NH+]3CCCC3)cc2)CC1,m_2708baa____2677948____24021980,479.645,1.792,,infinisee REAL + MMGBSA  + amine,-23.16,,,,
1972,,CC[C@@H](C)[C@@H](C)N(Cc1cccc(F)c1)C(=O)NCc1ccc(C[NH+]2CCC(C)CC2)cc1,m_2708baa____907032____14482610,454.65,4.787,,infinisee REAL + MMGBSA  + amine,-44.16,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(CCc1ccccc1)C1CC1,m_2708baa____4833158____13268264,406.59,3.562,,infinisee REAL + MMGBSA  + amine,-39.13,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(Cc3ccccc3C(F)(F)F)C3CC3)cc2)CC1,m_2708baa____907032____1024188,460.561,4.394,,infinisee REAL + MMGBSA  + amine,-25.19,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(CCC(C)(C)O)Cc3ccccc3)cc2)C1,m_2708baa____907256____13772108,452.659,3.62,,infinisee REAL + MMGBSA  + amine,-40.59,,,,
1972,,CCCN(Cc1ccccc1O)C(=O)NCc1ccccc1C[NH+]1CCC(C)CC1,m_2708baa____9283446____4351460,410.578,3.329,,infinisee REAL + MMGBSA  + amine,-53.36,,,,
1972,,C[C@H](CCO)N(Cc1ccccc1)C(=O)NCc1ccc(C[NH+]2CCCCCC2)cc1,m_2708baa____20619128____23980456,424.605,3.128,,infinisee REAL + MMGBSA  + amine,-28.98,,,,
1972,,CC1CC[NH+](Cc2ccc(NC(=O)C(=O)N(Cc3cccc(F)c3)C3CCC3)cc2)CC1,m_2718cba____13162178____1008704,438.564,3.16,,infinisee REAL + MMGBSA  + amine,-63.52,,,,
1972,,CCCN(Cc1ccc(C)cc1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____911342,408.606,4.076,,infinisee REAL + MMGBSA  + amine,-36.92,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(Cc2ccccc2C(F)(F)F)C2CCCC2)cc1,m_2708baa____907036____5730054,488.614,5.317,,infinisee REAL + MMGBSA  + amine,-43.27,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)N[C@@H](c2ccccc2F)C(C)C)CC1,m_2708baa____9283446____11975350,412.57,3.837,,infinisee REAL + MMGBSA  + amine,-48.86,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)N(Cc1ccc(Br)cc1)C1CC1,m_2708baa____4278128____23999074,485.487,4.672,,infinisee REAL + MMGBSA  + amine,-31.01,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)C(=O)N(C)Cc3ccccc3N3CCCC3)cc2)CC1,m_271948baa____9939394____9912196,463.642,2.376,,infinisee REAL + MMGBSA  + amine,-35.26,,,,
1972,,CC(C)CCc1ccccc1NC(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____22582394,434.523,5.117,,infinisee REAL + MMGBSA  + amine,-53.36,,,,
1972,,CC(C)CCc1ccccc1NC(=O)Nc1ccc(C[NH+]2CCCCC2)cc1,m_2430bbb____22527514____22582394,380.553,4.488,,infinisee REAL + MMGBSA  + amine,-44.08,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(CCc2ccccc2F)C2CCCC2)cc1,m_2708caa____907036____2252004,452.634,4.48,,infinisee REAL + MMGBSA  + amine,-38.06,,,,
1972,,CC(C)CN(Cc1ccccc1F)C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____2248152,426.596,4.008,,infinisee REAL + MMGBSA  + amine,-47.38,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)N(Cc1cccc(O)c1)C1CC1,m_2430bbb____6493264____3479520,414.954,3.811,,infinisee REAL + MMGBSA  + amine,-57.8,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCC2)cc1)N(C[C@H](O)c1ccc(F)cc1)C1CC1,m_2708baa____20619128____6584270,440.58,3.192,,infinisee REAL + MMGBSA  + amine,-33.69,,,,
1972,,CC(C)[C@@H](CC(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)c1ccc(F)c(F)c1,m_11dba____13038218____21846296,455.488,4.931,,infinisee REAL + MMGBSA  + amine,-36.44,,,,
1972,,CC(C)CN(Cc1ccc(Cl)cc1)C(=O)NCc1ccccc1C[NH+]1C[C@H](C)C[C@@H](C)C1,m_2708baa____907258____23981842,457.078,4.769,,infinisee REAL + MMGBSA  + amine,-51.68,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)Nc1ccccc1[C@H]1CCOC1,m_2430bbb____22525090____19660868,434.479,4.032,,infinisee REAL + MMGBSA  + amine,-52.26,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1cccc(F)c1)C1CCC1,m_2708baa____4833158____13162176,424.581,4.049,,infinisee REAL + MMGBSA  + amine,-59.91,,,,
1972,,O=C(CN(Cc1cccc(F)c1)C1CCC1)Nc1ccc(C[NH+]2CCCCC2)cc1,m_2230bec____13162170____14795296,411.562,1.971,,infinisee REAL + MMGBSA  + amine,-54.41,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCC2)cc1)N(CCc1ccc(F)cc1)C1CCCC1,m_2708baa____20619128____7024678,452.634,4.481,,infinisee REAL + MMGBSA  + amine,-36.77,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)[C@@H](CO)C2CC2)C1,m_2708baa____907048____23980516,436.616,2.984,,infinisee REAL + MMGBSA  + amine,-51.85,,,,
1972,,CC1(C)C[C@@H](N(Cc2ccccc2)C(=O)Nc2ccc(C[NH+]3CCCC3)c(C(F)(F)F)c2)CO1,m_2430cab____22525090____11951290,476.56,4.486,,infinisee REAL + MMGBSA  + amine,-54.18,,,,
1972,,CCCCN(C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)[C@H](CC)c1ccccc1,m_2430bbb____22525090____4933534,462.577,5.669,,infinisee REAL + MMGBSA  + amine,-56.82,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccccc1CNC(=O)Nc1ccc([N@H+]2CC[C@@H](O)C2)cc1,m_2708baa____907038____23984790,423.578,2.537,,infinisee REAL + MMGBSA  + amine,-66.81,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)N(Cc1ccccc1C(F)(F)F)C1CCCC1,m_2708baa____4433148____5730054,502.641,5.709,,infinisee REAL + MMGBSA  + amine,-44.92,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)Nc2ccc(C[NH+]3CCCCC3)cc2)CC1,m_2430cab____22527514____2672998,450.603,2.246,,infinisee REAL + MMGBSA  + amine,-54.69,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(CCc1ccccc1F)C1CCCC1,m_2708caa____4833158____2252004,452.634,4.481,,infinisee REAL + MMGBSA  + amine,-50.61,,,,
1972,,CC(C)CN(Cc1ccccc1F)C(=O)NCc1ccccc1C[NH+]1CCC(C)CC1,m_2708baa____9283446____2248152,426.596,4.008,,infinisee REAL + MMGBSA  + amine,-40.65,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1cccc(Br)c1)C1CC1,m_2708baa____4833158____2163040,471.46,4.282,,infinisee REAL + MMGBSA  + amine,-36.32,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)Nc3cc(C(F)(F)F)ccc3N3CCCC3)cc2)C1,m_2708caa____907256____910858,489.602,4.688,,infinisee REAL + MMGBSA  + amine,-33.76,,,,
1972,,CC(C)C[C@@H](NC(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)c1ccccc1,m_2430bbb____22525090____741934,434.523,4.793,,infinisee REAL + MMGBSA  + amine,-56.51,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N(Cc1cccc(F)c1)C1CC1,m_2430bbb____22525090____1010242,436.47,4.22,,infinisee REAL + MMGBSA  + amine,-60.57,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)NCc2cccc(C[NH+]3CCCC3)c2)CC1,m_2708baa____907172____2690628,450.603,1.533,,infinisee REAL + MMGBSA  + amine,-45.66,,,,
1972,,C[NH+]1CCN(c2ccc(F)cc2CNC(=O)Nc2ccc([N@H+]3CC[C@@H](O)C3)cc2)CC1,m_2708baa____23829346____23984790,428.529,1.053,,infinisee REAL + MMGBSA  + amine,-52.52,,,,
1972,,O=C(Nc1ccc(Cl)c(C[NH+]2CCCCC2)c1)Nc1cccc2c1OCCCO2,m_2430bbb____6493264____22590066,416.926,3.714,,infinisee REAL + MMGBSA  + amine,-55.48,,,,
1972,,CC[C@@](C)(O)CN(Cc1ccccc1)C(=O)NCc1ccc(C[NH+]2CCCCCC2)cc1,m_2708baa____20619128____9156422,438.632,3.518,,infinisee REAL + MMGBSA  + amine,-51.85,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(Cc3ccc(F)cc3F)C3CCCC3)cc2)CC1,m_2708baa____907032____5730032,456.597,4.434,,infinisee REAL + MMGBSA  + amine,-41.08,,,,
1972,,CN(Cc1ccccc1N1CCCC1)C(=O)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_271948baa____9942336____9912196,463.642,2.521,,infinisee REAL + MMGBSA  + amine,-34.45,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)N(Cc3ccccc3Cl)CC3CC3)c2)CC1,m_2708baa____3071132____10123062,441.036,4.277,,infinisee REAL + MMGBSA  + amine,-45.82,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)Nc1cc(C(F)(F)F)ccc1N1CCCC1,m_2708caa____4278128____910858,489.602,4.976,,infinisee REAL + MMGBSA  + amine,-45.34,,,,
1972,,Cc1ccc(F)c(CN(CC2CCC2)C(=O)NCc2ccccc2C[NH+]2CCCCCC2)c1,m_2708baa____4833158____20649810,452.634,4.605,,infinisee REAL + MMGBSA  + amine,-46.63,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N(Cc1c(F)cccc1F)C1CCCC1,m_2708baa____4833158____5730050,456.597,4.578,,infinisee REAL + MMGBSA  + amine,-52.17,,,,
1972,,Cc1nc(-c2ccc(CC(=O)Nc3cccc(C[NH+]4CCC(CO)CC4)c3)cc2)cs1,m_22bbb____6914254____592968,436.596,3.087,,infinisee REAL + MMGBSA  + amine,-39.65,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N(Cc1cccc(O)c1)CC1CC1,m_2430cab____22525090____4836042,448.506,4.034,,infinisee REAL + MMGBSA  + amine,-64.96,,,,
1972,,O=C(Cc1cc(Cl)c2c(c1)OCCCO2)Nc1cccc(CC[NH+]2CCCC2)c1,m_22bbb____8166354____147659,415.938,2.904,,infinisee REAL + MMGBSA  + amine,-42.43,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(NC(=O)C(=O)N(Cc3cccc(F)c3)C3CCC3)cc2)C1,m_2718cba____13162178____868194,438.564,3.16,,infinisee REAL + MMGBSA  + amine,-58.34,,,,
1972,,CCCN(Cc1ccccc1Br)C(=O)NCc1cccc(C[NH+]2CCC(C)CC2)c1,m_2708baa____3071132____2241444,473.476,4.386,,infinisee REAL + MMGBSA  + amine,-39.83,,,,
1972,,Cc1ccc(F)c(CN(CC2CCC2)C(=O)NCc2ccccc2C[NH+]2CCC(C)CC2)c1,m_2708baa____9283446____20649810,452.634,4.461,,infinisee REAL + MMGBSA  + amine,-39.92,,,,
1972,,CC(=O)N1CCN(c2ccc(CNC(=O)C(=O)Nc3cc(C(F)(F)F)ccc3N3CC[NH+](C)CC3)cc2)CC1,m_2718bba____20916978____867824,547.599,0.964,,infinisee REAL + MMGBSA  + amine,-18.3,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCC2)cc1)N1CC2(CCCC2)c2ccccc21,m_2708baa____20619128____6741194,418.601,4.187,,infinisee REAL + MMGBSA  + amine,-42.73,,,,
1972,,CO[C@H](C)[C@@H](C)N(Cc1ccccc1)C(=O)NCc1cccc(C[NH+]2CCCCCC2)c1,m_2708baa____2307424____9163014,438.632,3.781,,infinisee REAL + MMGBSA  + amine,-41.45,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)Nc2ccc([N@@H+]3CC[C@@H](O)C3)cc2)C1,m_2708baa____907048____23984790,423.578,2.394,,infinisee REAL + MMGBSA  + amine,-48.07,,,,
1972,,C[N@H+](Cc1ccccc1CNC(=O)N(Cc1ccccc1Cl)C1CCCC1)C1CCCCC1,m_2708baa____1160780____5730052,469.089,5.342,,infinisee REAL + MMGBSA  + amine,-44.27,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)Nc1cc(Cl)ccc1N1CCCC1,m_2430dbb____7208362____22586828,467.94,4.782,,infinisee REAL + MMGBSA  + amine,-50.05,,,,
1972,,Cc1cccc(CN(C(=O)NCc2ccccc2C[NH+]2CCCCCCC2)C2CC2)c1,m_2708baa____4278128____1008936,420.617,4.218,,infinisee REAL + MMGBSA  + amine,-35.96,,,,
1972,,CN(CC[NH+]1CCCC1)c1ccc(NC(=O)N(Cc2ccc(F)cc2)C2CCC2)cc1,m_2430cab____22523886____16637214,425.569,3.527,,infinisee REAL + MMGBSA  + amine,-37.34,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N(Cc1cccc(O)c1)C1CC1,m_2430bbb____22525090____3479520,434.479,3.786,,infinisee REAL + MMGBSA  + amine,-52.77,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)N(Cc3ccc(Cl)cc3)[C@H](C)Cc3cccs3)c2)CC1,m_2708baa____3071132____5730018,511.149,5.559,,infinisee REAL + MMGBSA  + amine,-12.01,,,,
1972,,CC(C)CN(C[C@H](O)c1ccc(F)cc1)C(=O)NCc1ccc(C[NH+]2CCC(C)CC2)cc1,m_2708baa____907032____6505982,456.622,3.542,,infinisee REAL + MMGBSA  + amine,-41.78,,,,
1972,,C[C@H](c1ccccc1)N(CC1CCC1)C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____5532462,460.561,5.279,,infinisee REAL + MMGBSA  + amine,-62.27,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N[C@H](c1ccccc1)C1(CO)CCCC1,m_2430cab____22525090____12875830,476.56,4.3,,infinisee REAL + MMGBSA  + amine,-61.65,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(NC(=O)Nc3c(F)cccc3N3CCCC3)cc2)C1,m_2430bbb____22522640____22582708,411.542,3.885,,infinisee REAL + MMGBSA  + amine,-49.8,,,,
1972,,CC1CC[NH+](Cc2ccccc2CNC(=O)Nc2cc(C(F)(F)F)ccc2N2CCCC2)CC1,m_2708caa____9283446____910858,475.576,4.442,,infinisee REAL + MMGBSA  + amine,-36.37,,,,
1972,,O=C(Cc1cc(Cl)c2c(c1)OCCCO2)Nc1cccc(C[NH+]2CCC(CO)CC2)c1,m_22bbb____6914254____147659,445.964,2.47,,infinisee REAL + MMGBSA  + amine,-35.68,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)N(Cc1ccccc1)CC1(O)CCCC1,m_2708baa____4278128____7116044,464.67,4.053,,infinisee REAL + MMGBSA  + amine,-48.2,,,,
1972,,CC(C)N(Cc1cccc(Cl)c1)C(=O)NCc1ccc(C[NH+]2C[C@H](C)C[C@@H](C)C2)cc1,m_2708baa____907256____2687974,443.051,4.521,,infinisee REAL + MMGBSA  + amine,-38.86,,,,
1972,,CC1CC[NH+](Cc2ccc(CNC(=O)N(Cc3ccccc3)[C@@H]3CCCC3(C)C)cc2)CC1,m_2708baa____907032____6673882,448.671,4.792,,infinisee REAL + MMGBSA  + amine,-37.2,,,,
1972,,CC1CC[NH+](Cc2cccc(CNC(=O)N(Cc3ccccc3C(F)(F)F)CC3CC3)c2)CC1,m_2708baa____3071132____10120734,474.588,4.642,,infinisee REAL + MMGBSA  + amine,-37.05,,,,
1972,,C[NH+]1CCN(c2ccc(F)cc2CNC(=O)N(Cc2cccc(F)c2)C2CCC2)CC1,m_2708baa____23829346____13162176,429.532,2.564,,infinisee REAL + MMGBSA  + amine,-41.01,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3cccc(F)c3)C3CCCC3)cc2)C1,m_2708baa____907256____7024872,452.634,4.541,,infinisee REAL + MMGBSA  + amine,-57.47,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N(Cc1ccccc1)CC1(O)CCCC1,m_2430bbb____22525090____7116040,476.56,4.223,,infinisee REAL + MMGBSA  + amine,-60.65,,,,
1972,,O=C(NCc1cccc(C[NH+]2CCCCCC2)c1)N(CCc1ccccc1)C1CCCC1,m_2708baa____2307424____6584258,434.644,4.342,,infinisee REAL + MMGBSA  + amine,-40.03,,,,
1972,,Cc1ccc(CN(C(=O)NCc2cccc(C[NH+]3CCC(C)CC3)c2)[C@@H]2CCO[C@@H]2C)cc1,m_2708baa____3071132____24026064,450.643,3.699,,infinisee REAL + MMGBSA  + amine,-19.67,,,,
1972,,C[C@@H]1CCCC[N@@H+]1Cc1ccc(CNC(=O)N(CCc2cccc(F)c2)C2CC2)cc1,m_2708baa____907036____4905246,424.581,3.7,,infinisee REAL + MMGBSA  + amine,-43.35,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccccc2CNC(=O)N(Cc2ccccc2C(F)(F)F)C2CC2)C1,m_2708baa____907258____1024188,474.588,4.64,,infinisee REAL + MMGBSA  + amine,-49.8,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(C3CC3)[C@H](C)c3ccccc3)cc2)C1,m_2708baa____907256____23981980,420.617,4.183,,infinisee REAL + MMGBSA  + amine,-45.59,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3cc(Br)ccc3F)C3CC3)cc2)C1,m_2708baa____907256____2990624,503.477,4.523,,infinisee REAL + MMGBSA  + amine,-44.68,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3c(F)cccc3F)C3CC3)cc2)C1,m_2708baa____907256____9278786,442.571,3.9,,infinisee REAL + MMGBSA  + amine,-43.92,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@@H](c1cccc(Cl)c1)C1CCCC1,m_2708baa____4833158____23981046,455.062,5.03,,infinisee REAL + MMGBSA  + amine,-61.14,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3ccccc3)[C@H](C)C(C)(C)C)cc2)C1,m_2708baa____907256____8901598,450.687,4.894,,infinisee REAL + MMGBSA  + amine,-42.01,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3ccc(O)cc3)C3CC3)cc2)C1,m_2708caa____907256____913892,422.589,3.327,,infinisee REAL + MMGBSA  + amine,-48.11,,,,
1972,,CCCCN(Cc1ccccc1F)C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____2785800,452.513,4.857,,infinisee REAL + MMGBSA  + amine,-58.92,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3cc(F)cc(F)c3)C3CC3)cc2)C1,m_2708baa____907256____18368336,442.571,3.9,,infinisee REAL + MMGBSA  + amine,-43.88,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccc(NC(=O)Cc3ccccc3N3CCCC3=O)cc2)C1,m_11dba____861604____12899812,406.547,2.809,,infinisee REAL + MMGBSA  + amine,-47.8,,,,
1972,,CC(C)CN(Cc1ccccc1F)C(=O)Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1,m_2430bbb____22525090____2248148,452.513,4.713,,infinisee REAL + MMGBSA  + amine,-60.21,,,,
1972,,CCCCN(Cc1cccc(C#N)c1)C(=O)NCc1ccccc1C[NH+]1CCCCCCC1,m_2708baa____4278128____2250674,447.643,4.419,,infinisee REAL + MMGBSA  + amine,-49.95,,,,
1972,,CC(C)CN(Cc1cccc(C(F)(F)F)c1)C(=O)NCc1ccc(C[NH+]2C[C@H](C)C[C@@H](C)C2)cc1,m_2708baa____907256____12215300,490.63,5.134,,infinisee REAL + MMGBSA  + amine,-43.15,,,,
1972,,COC(=O)[C@H](C)CN(Cc1ccccc1)C(=O)NCc1ccccc1C[N@@H+]1CCC[C@@H](C)C1,m_2708baa____907048____24023876,452.615,3.022,,infinisee REAL + MMGBSA  + amine,-41.58,,,,
1972,,CC(C)CN(C(=O)NCc1ccc(C[NH+]2C[C@H](C)C[C@@H](C)C2)cc1)[C@H](C)c1ccccc1,m_2708baa____907256____23988444,436.66,4.676,,infinisee REAL + MMGBSA  + amine,-48.28,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3cccc(O)c3)C3CC3)cc2)C1,m_2708baa____907256____914264,422.589,3.327,,infinisee REAL + MMGBSA  + amine,-48.3,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3ccccc3Br)C3CCCC3)cc2)C1,m_2708baa____907256____7345190,513.54,5.164,,infinisee REAL + MMGBSA  + amine,-55.2,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCCC1)N(Cc1ccccc1C(F)(F)F)C1CC1,m_2708baa____4278128____1024188,474.588,4.929,,infinisee REAL + MMGBSA  + amine,-37.81,,,,
1972,,COc1ccc(CN(C(=O)NCc2ccc(C[N@@H+]3CCC[C@@H](C)C3)cc2)C2CC2)cc1,m_2708baa____907046____911726,422.589,3.384,,infinisee REAL + MMGBSA  + amine,-47.46,,,,
1972,,CC(C)CN(Cc1ccccc1)C(=O)NCc1ccccc1C[NH+]1CCC(C)CC1,m_2708baa____9283446____2248180,408.606,3.869,,infinisee REAL + MMGBSA  + amine,-43.89,,,,
1972,,CC[C@@H](O)CN(Cc1ccccc1)C(=O)NCc1ccccc1C[N@H+]1CCCC[C@H]1C,m_2708baa____907038____7557148,424.605,3.127,,infinisee REAL + MMGBSA  + amine,-36.05,,,,
1972,,C[C@H](Cc1cccs1)N(Cc1ccc(Cl)cc1)C(=O)NCc1ccccc1C[NH+]1CCCCCC1,m_2708baa____4833158____5730018,511.149,5.703,,infinisee REAL + MMGBSA  + amine,-39.4,,,,
1972,,CC[C@@](C)(O)CN(Cc1ccccc1)C(=O)NCc1ccc(C[NH+]2C[C@H](C)C[C@@H](C)C2)cc1,m_2708baa____907256____9156422,452.659,3.62,,infinisee REAL + MMGBSA  + amine,-55.09,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N[C@H](c1ccccc1)C1(CO)CCC1,m_2430bbb____22525090____10902520,462.533,3.909,,infinisee REAL + MMGBSA  + amine,-61.05,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)C(=O)Nc2cccc(C[NH+]3CCCCC3)c2)CC1,m_2718cba____5175848____868436,478.613,1.179,,infinisee REAL + MMGBSA  + amine,-60.21,,,,
1972,,CN1CC[NH+](Cc2ccc(NC(=O)Cc3cc(Cl)c4c(c3)OCCCO4)cc2C(F)(F)F)CC1,m_22bbb____16762184____147659,499.958,1.615,,infinisee REAL + MMGBSA  + amine,-34.43,,,,
1972,,CC(=O)N1CCN(c2ccccc2CNC(=O)C(=O)Nc2ccccc2C[NH+]2CCCCC2)CC1,m_2718bba____5175848____13655662,478.613,1.179,,infinisee REAL + MMGBSA  + amine,-39.02,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3cccc(O)c3)CC3CC3)cc2)C1,m_2708baa____907256____24020390,436.616,3.575,,infinisee REAL + MMGBSA  + amine,-51.17,,,,
1972,,O=C(Nc1ccc(C[NH+]2CCCC2)c(C(F)(F)F)c1)N[C@@H](c1ccc(F)cc1)C1CC1,m_2430bbb____22525090____15424756,436.47,4.296,,infinisee REAL + MMGBSA  + amine,-41.37,,,,
1972,,C[C@@H]1C[C@@H](C)C[NH+](Cc2ccc(CNC(=O)N(Cc3ccccc3F)C3CCOCC3)cc2)C1,m_2708baa____907256____16643628,468.633,3.777,,infinisee REAL + MMGBSA  + amine,-51.27,,,,
1972,,C[C@@H]1CCC[N@@H+](Cc2ccccc2CNC(=O)N(Cc2ccccc2)[C@@H]2CCCC2(C)C)C1,m_2708baa____907048____6673882,448.671,4.792,,infinisee REAL + MMGBSA  + amine,-44.2,,,,
1972,,O=C(NCc1ccc(C[NH+]2CCCCCCC2)cc1)N(Cc1cccc(Br)c1)C1CCSCC1,m_2708baa____4433148____9985388,545.605,5.405,,infinisee REAL + MMGBSA  + amine,-30.52,,,,
1972,,CN1CC[NH+](Cc2ccc(NC(=O)Cc3ccccc3N3CCCC3=O)cc2C(F)(F)F)CC1,m_22bbb____16762184____12899814,476.54,0.927,,infinisee REAL + MMGBSA  + amine,-53.57,,,,
1972,,O=C(NCc1ccccc1C[NH+]1CCCCCC1)N[C@@H](c1ccccc1F)C1CCCC1,m_2708baa____4833158____6958126,438.607,4.515,,infinisee REAL + MMGBSA  + amine,-59.78,,,,
