Participant ID,rank,smiles,Enamine catalog ID,mol_weight,logP,PAINS passed [y/n],Method,MMGBSA,Wim Recc.,Jude Recc.,Vina Score,Pharmaco score
1972,,Cc1cc(S(N)(=O)=O)cc(NC(=O)c2oc3ccccc3c2CSc2nccn2C)c1C,Z915748980,470.57600000000025,3.9751400000000023,,vina + MMGBSA,-57.67,,,-9.3,
1972,,Cc1ccc(-c2cc(NC(=O)CN3CC(C(=O)N4CCOCC4)Oc4ccccc43)on2)cc1,Z126244654,462.5060000000003,2.714920000000001,,vina + MMGBSA,-57.66,,,-9.4,
1972,,Cc1cc(C)cc(NC(=O)C(c2ccccc2)N2CCC(n3cccn3)CC2)c1,Z1161461003,388.515,4.516840000000004,,vina + MMGBSA,-57.64,,,-9.8,
1972,,O=C(CCC(=O)n1ccc(-c2ccccc2)n1)OCc1nc2ccccc2c(=O)[nH]1,Z54705584,402.41000000000014,2.9504,,vina + MMGBSA,-57.62,,,-9.3,
1972,,O=C(CN1NN=C(c2ccc(Cl)cc2)N1)Nc1ccccc1Cc1ccccc1,Z17792342,405.8890000000001,3.555900000000003,,vina + MMGBSA,-57.61,,,-9.6,
1972,,NC(=O)c1nn(CC(=O)Nc2ccc3nc(N4CCOCC4)sc3c2)c(=O)c2ccccc12,Z70970921,464.5070000000003,1.5803999999999996,,vina + MMGBSA,-57.53,,,-10.1,
1972,,Cc1ccc(NC(=O)COC(=O)C(NS(=O)(=O)c2ccc3ccccc3c2)C(C)O)cc1[N+](=O)[O-],Z16082698,501.51700000000034,2.26602,,vina + MMGBSA,-57.44,,,-9.3,
1972,,O=C(NCCc1cccc(Cl)c1)c1ccc(NS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)cc1,Z52316073,470.9380000000002,3.2829000000000015,,vina + MMGBSA,-57.35,,,-9.2,
1972,,Cc1ccc(C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2N2CCCC2)c(C)c1,Z26531389,443.56900000000036,3.176840000000001,,vina + MMGBSA,-57.28,,,-9.6,
1972,,O=C(Nc1cccc(OCc2cccnc2)c1)NC(CN1C=CCC1=O)c1ccccc1,Z511478572,428.4920000000002,4.269400000000004,,vina + MMGBSA,-57.28,,,-9.2,
1972,,Cc1ccc(NC(=O)NNC(=O)c2cc(-c3ccccc3Cl)nc3ccccc23)cc1,Z44613302,430.8950000000001,5.330120000000003,,vina + MMGBSA,-57.27,,,-9.7,
1972,,CC1CC(C)C[NH+](Cc2ccc(CNC(=O)c3cccc(S(=O)(=O)N4CCNC(=O)C4)c3)cc2)C1,Z435325456,499.65700000000027,0.7979000000000016,,vina + MMGBSA,-57.25,,,-9.3,
1972,,O=C(NCc1ccc(-n2cccn2)nc1)Nc1cccc(COCC2CCCCO2)c1,Z595682644,421.50100000000003,3.6747000000000023,,vina + MMGBSA,-57.22,,,-9.5,
1972,,Cn1c(=O)c2ccc(C(=O)Nc3cccc(-n4cc[nH]c4=O)c3)nc2n(C)c1=O,Z452203682,392.37500000000006,0.36349999999999977,,vina + MMGBSA,-57.17,,,-9.3,
1972,,N#Cc1c(NC(=O)c2nn(Cc3ccccc3)c(=O)c3ccccc23)sc2c1CCCCC2,Z28338653,454.55500000000023,4.899180000000004,,vina + MMGBSA,-57.16,,,-9.3,
1972,,C[NH+]1CCC2(CC1)CC(NC(=O)c1ccc3ncsc3c1)c1ccccc1O2,Z52238270,394.52000000000015,2.5972,,vina + MMGBSA,-57.16,,,-9.7,
1972,,COc1ccc(C(=O)NC(c2ccccc2)c2ccccc2)cc1S(=O)(=O)N1CCCc2ccccc21,Z26725177,512.6310000000003,5.356100000000005,,vina + MMGBSA,-57.14,,,-10.3,
1972,,NC(=O)c1ccc(N2CCCC2)c(NC(=O)c2ccc3c(c2)OCC(=O)N3)c1,Z165035696,380.4040000000002,1.9688999999999994,,vina + MMGBSA,-57.11,,,-9.2,
1972,,Cc1ccc(Cn2nc(C)c3cc(C(=O)Nc4cc(Cl)ccc4Oc4ccccc4)sc32)cc1,Z29037068,488.01200000000017,7.460940000000004,,vina + MMGBSA,-56.99,,,-9.3,
1972,,COC(=O)c1cccc2c1CCCN2C(=O)c1cc2c(C)nn(Cc3ccc(F)cc3)c2s1,Z240857890,463.5340000000003,4.973220000000004,,vina + MMGBSA,-56.99,,,-9.2,
1972,,CC1CN(S(=O)(=O)c2cccc(C(=O)Nc3cc(C(F)(F)F)ccc3-n3cncn3)c2)CC(C)O1,Z28535208,509.5100000000001,3.3363000000000014,,vina + MMGBSA,-56.98,,,-9.9,
1972,,COc1ccc(S(=O)(=O)Nc2ccccc2OC)cc1NC(=O)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,Z27831219,578.6240000000003,4.134100000000003,,vina + MMGBSA,-56.92,,,-9.3,
1972,,Cc1nc(NC(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)sc1Cc1ccc2c(c1)OCO2,Z29000745,485.5870000000003,3.807820000000003,,vina + MMGBSA,-56.9,,,-9.3,
